"2024
Shs’000"
"5,749,856"
"840,330"
"6,590,186"
"19,617"
"2,417"
"293,709"
"4,312"
"320,055"
"6,910,241"
"282,651"
"6,001,741"
"98,928"
"514,095"
"6,897,415"
-
"12,826"
-
"12,826"
"6,910,241"
