Key economic indicators,Column,2008,Column,2009*,2010e
,,1.7,"2.5
5.0",,4.0
,,7.4,,,5.6
,"Kenya
Tanzania",13.1,"12.0
10.6",,7.8
,,10.3,,,4.9
,,838.3,"842.0
546.6",,944.1
,,520.0,,,572.3
,"Kenya
Tanzania",71.5,"80.0
1,345.0",,n.a
,,"1,215.0",,,n.a
