"2023
Shs’000"
"2,790,652"
"40,470"
"(385,238)"
"(139,763)"
"2,306,121"
"(580,343)"
"1,108,614"
"(1,600,129)"
"2,974"
"(1,068,884)"
-
"(975,632)"
-
"(121,802)"
"(1,097,434)"
"139,803"
"575,293"
"139,803"
"77,428"
"792,524"
