"2018
Shs’000"
"6,593,441"
"355,437"
"(1,123,363)"
"(2,216,755)"
"(2,790,441)"
"(23,208)"
"795,111"
"(408,248)"
"7,101"
"(126,517)"
"(23,998)"
"243,449"
"(64,444)"
"179,005"
"125,710"
"53,295"
"179,005"
0.69
