"2024
Shs’000"
"10,185,868"
"259,820"
"(1,471,564)"
"(2,921,753)"
"(3,641,899)"
"35,836"
"2,446,308"
"(86,878)"
"(582,845)"
"879,217"
"(670,917)"
"19,665"
"2,004,550"
"(687,257)"
"1,317,293"
"(10,705)"
"3,212"
"(7,493)"
"(549,366)"
"(556,859)"
"760,434"
