"2022
Shs’000"
"6,944,306"
"397,056"
"(1,066,206)"
"(1,769,529)"
"(2,497,824)"
"(162,520)"
"1,845,283"
"(40,102)"
"(574,158)"
"(586,651)"
"33,513"
"677,885"
"(298,190)"
"379,695"
"337,587"
"42,108"
"379,695"
1.45
1.45
