"2021
Shs’000"
"207,044"
"4,346"
"(43,130)"
"(38,776)"
"129,484"
"(63,093)"
"35,466"
"(27,627)"
"277,171"
-
(700)
"(147,264)"
"129,207"
"231,064"
"(133,596)"
"231,064"
"(4,244)"
"93,234"
