"2023
Shs’000"
"1,073,683"
"385,238"
"(40,470)"
"57,699"
"518,783"
"39,330"
706
"79,517"
"720,587"
"(104,778)"
"(22,955)"
"6,771"
"(2,882)"
"(242,648)"
"(97,891)"
"419,962"
"2,790,652"
