"2007
Shs’000
834,438
(145,883)
(52,232)"
"636,323"
"(439,960)
3,700
(83,229)
(31,418)
12,428"
"(538,479)"
"376,607
(507,078)
-
(110,276)
-"
"(240,747)"
"(142,903)"
"122,082
(142,903)
63"
"(20,758 )"
