"2015
Shs’000"
"6,189,360"
"161,446"
"(1,097,956)"
"(1,988,941)"
"(2,712,417)"
"551,492"
"(426,566)"
"10,207"
"(356,005)"
"9,896"
"(69,637)"
"(210,976)"
"(280,613)"
"(296,571)"
"15,958"
"(280,613)"
(1.63)
