2005/06,Column,2006/07,Column,2007/08,Column,2008/09,Column,2009/10,Column
Shs’000,,Shs’000,,Shs’000,,Shs’000,,Shs’000,
,"11,657,540
========
4,533,676
========
4,081,549
========
2,219,889
(693,274)
________
1,526,615
========
7,709,049
35.01%
28.80%
1,530,000
892,500
0.58
1.00
========
2,358,878
729,364
733,766
________
1,463,130
========
65,943
3,695
53,674
2,451
266
========
424
1,393
________
1,817
========",,"10,381,190
========
4,216,471
========
3,587,948
========
1,909,894
(516,283)
________
1,393,611
========
8,337,660
34.56%
22.91%
1,530,000
765,000
0.50
0.91
========
1,663,447
722,665
728,846
________
1,451,511
========
77,200
3,851
63,705
2,119
217
========
470
1,380
________
1,850
========",,"11,970,101
========
5,010,627
========
4,265,524
========
1,589,204
(375,367)
________
1,213,837
========
9,041,497
35.63%
17.58%
1,530,000
612,000
0.40
0.79
========
2,157,700
734,067
756,621
________
1,490,688
========
81,789
3,755
59,410
2,408
265
========
453
1,153
________
1,606
========",,"11,791,708
========
4,923,637
========
3,310,968
========
1,193,161
416,811
_________
1,609,972
========
10,039,469
28.08%
11.88%
1,530,000
612,000
0.40
1.05
========
1,514,156
907,541
716,778
_________
1,624,319
========
84,567
3,722
62,818
2,161
231
========
588
1,112
_________
1,700
========",,"15,617,738
=========
6,630,910
=========
4,884,538
=========
2,179,874
(607,491)
_________
1,572,383
=========
10,999,852
31.38%
21.85%
1,530,000
612,000
0.40
1.03
=========
2,496,155
1,129,231
847,141
_________
1,976,372
=========
89,012
3,554
55,543
2,318
236
========
541
982
_________
1,523
========"
