"2015
KShs’000"
"1,292,727"
"2,873,401"
"906,087"
"5,072,215"
"( 2,373,452)"
"2,698,763"
"12,657,600"
"87,179,537"
"99,837,137"
"( 347,736)"
"99,489,401"
"102,188,164"
