"At 1 January 2025 1,653,621 17,561,629 65,295,276 9,304,843 7,114,580","100,929,949"
"Other comprehensive income - - 18,460,401 3,533,394 917,196","22,910,991"
"Transactions with owners 86,500 4,101,830 (4,836,496) - (1,210,587)","(1,858,753)"
"Audited at 31 December 2025 1,740,121 21,663,459 78,919,181 12,838,237 6,821,189","121,982,187"
