"2011
KShs"
"18,720,925,713"
"27,872,505,327"
"1,341,078,265"
"234,174,535"
"48,168,683,840"
"( 1,389,748,563"
"46,778,935,277"
"19,938,506,040"
"1,677,564,373"
"2,270,049,384"
"14,598,898,295"
"8,793,152,373"
"890,513,375"
"48,168,683,840"
