Shareholders,"• To provide current and future shareholders
with relevant and timely information
• To manage shareholder expectations and
reputational risk
• To maintain strong relationships and keep
abreast of market developments
• To ensure good governance and deepen the
trust placed in us and our brand
• To get feedback that informs our strategy,
business operations and how we govern","• Annual General Meetings, Extraordinary
General Meetings as and when called for
• Investor briefings for year end and /or
interim results announcements and
roadshows
• Various investor group meetings
• Individual meetings with financial
media, shareholders and analysts"
"Government
agencies, local
authorities and
industry forums","• To build and strengthen relationships
with government, both as a partner in the
development of the country and as a key
client
• To provide input into legislative
development processes that will affect the
economy and our activities and operations
• To participate visibly in and be a partner to,
the transformation of the Kenyan economy
• To continue learning through interaction
with the industry and cross-sectoral
organisations
• To use business associations as a forum
through which we can promote our
viewpoints on key industry issues
• To influence and/or promote common
agendas","• Various engagements with national
and county officials, participation in
consultative industry and sector forums"
Media,"• To leverage the reach and influence of
media channels to share our business and
value creation story with stakeholders
• To empower their audiences to make
informed financial decisions","• Launches of various products and
services
• Interviews with key business media on
relevant matters
• Ongoing telephone and email
interaction regarding media enquiries"
