GROUP,Column,Column
"UNAUDITED
30-Jun
2019
KShs '000'","AUDITED
31-Dec
2018
KShs '000'","UNAUDITED
30-Jun
2018
KShs '000'"
"20,142,441
1,137,233
43,967,623
172,163,870
9,098,293
13,702,006
32,713,386
4,833,842
-
8,428,171
3,137,033
1,751,478
235,618
524,676
1,952,072
-
3,265,951","14,867,139
764,460
33,675,193
166,736,729
13,145,126
10,853,371
28,158,101
4,535,205
-
6,724,561
3,136,312
1,735,882
246,271
126,609
1,929,345
-
1,887,745","12,881,724
532,448
39,779,704
162,823,320
10,233,670
8,064,426
28,066,861
4,452,304
-
5,948,982
3,154,396
991,784
256,105
929,455
1,073,662
-
3,881,322"
"317,053,693","288,522,049","283,070,163"
"7,643,110
1,574,498
237,242,298
135,513
-
4,885,064
8,587,383
1,551,348","5,647,101
177,736
213,139,370
130,130
-
4,797,580
8,246,775
5,508,909","7,421,898
-
210,897,814
225,649
-
4,823,528
6,904,366
4,982,402"
"261,619,214","237,647,601","235,255,657"
"413,405
18,805,359
30,525,741
820,277
(106,611)
(969,423)
2,958,459
(70,361)","413,405
18,805,359
26,931,401
820,277
(454,825)
(766,356)
2,190,131
(70,361)","413,405
18,805,359
24,805,733
800,051
(175,166)
(768,551)
1,290,214
(86,105)"
"52,376,846
3,057,633","47,869,031
3,005,417","45,084,940
2,729,566"
"55,434,479","50,874,448","47,814,506"
"317,053,693","288,522,049","283,070,163"
