2012
KShs
"2,880,245,300"
"3,773,237,119"
"9,217,455,769"
"15,870,938,188"
"( 10,746,998"
"( 1,245,537,610"
"( 2,752,188,620"
"11,862,464,960"
"217,500,000"
"29,257,971"
"246,757,971"
"12,109,222,931"
"55,147,611,000"
"14,700,040,275"
"69,847,651,275"
"69,778,981,922"
17.00%
16.98%
17.34%
