2012
KShs
"14,007,649,476"
"( 7,447,050,826"
"6,560,598,650"
"1,781,725,839"
"( 117,505,620"
"1,664,220,219"
"8,224,818,869"
"1,688,618,114"
"9,913,436,983"
"( 2,147,204,517"
"( 348,771,917"
"( 1,186,290,773"
"( 437,755,328"
"( 4,120,022,535"
"5,793,414,448"
"( 60,737,654"
"5,732,676,794"
"( 1,613,119,333"
"4,119,557,461"
"134,279,931
( 16,443,384"
"117,836,547"
"4,237,394,008"
