latoT 000’shSK,"583,221,1","284,31","207,181,2","446,715,25","228,213","530,841,65","834,196,5","267,673,92","229,703","537,141,9","814,918","572,733,54","067,018,01",")877,145,01(","289,862"
rehtO 000’shSK,"583,4",-,"685,701",-,-,"179,111","279,31","671,84","461,71",-,-,"213,97","956,23",")495,21
(","560,02"
oruE 000’shSK,"031,69","634,2","727,426","774,175,1",31,"387,492,2","430,08","260,017,1","808,74","441,849",-,"840,687,2",")562,194
(","850,794","397,5"
PBG 000’shSK,"110,611",-,"622,881","862,790,2","468,9","963,114,2","758,441","739,277,1","596,12",-,-,"984,939,1","088,174",")129,264
(","959,8"
DSU 000’shSK,"958,509","640,11","361,162,1","998,848,84","549,203","219,923,15","575,254,5","785,548,52","552,122","195,391,8","814,918","624,235,04","684,797,01",")123,365,01(","561,432"
