2011
KShs
"9,031,130,752"
"(3,468,274,810"
"5,562,855,942"
"1,360,600,603"
"( 74,560,531"
"1,286,040,072"
"6,848,896,014"
"1,110,553,805"
"7,959,449,819"
"(1,484,091,145"
"( 201,043,272"
"( 865,777,640"
"( 204,692,395"
"(2,755,604,452)"
"5,203,845,367"
"( 249,952,677"
"4,953,892,690"
"(1,481,168,719"
"3,472,723,971"
"(1,791,653,542"
"88,686,887"
"( 1,702,966,655)"
"1,769,757,316"
