"eulav
riaF",latoT 000‘shSK,"322,331","515,846,1",994,"732,287,1","898,188,1","463,786,1","262,965,3"
,"3 000‘shSK
leveL",-,"515,846,1",994,"410,946,1","898,188,1","463,786,1","262,965,3"
,"1 000‘shSK
leveL","322,331",-,-,"322,331",-,-,-
"stnuoma
gniyrraC",latoT 000‘shSK,"322,331","515,846,1",994,"732,287,1","898,188,1","463,786,1","262,965,3"
,"laicnanfi ta tsoc 000‘shSK
seitilibail
desitroma
rehtO",-,-,-,-,"898,188,1","463,786,1","262,965,3"
,"stessa ICOVF 000‘shSK
laicnaniF ta","322,331",-,-,"322,331",-,-,-
,"stessa desitroma tsoc 000‘shSK
laicnaniF
ta",-,"515,846,1",994,"410,946,1",-,-,-
