"13 rebmeceD
ta
ecnalaB",000’shsK,"243,33","243,33"
"ssol
ro
tfiorp
ni
desingoceR",000’shsK,"918,23","918,23"
"raey tnemtsujda
roirP",000’shsK,-,-
"yraunaJ
1
ta
ecnalaB",000’shsK,325,325
ynapmoC,:4202,,
