Key Ratios,Column,Column
Period,December 2021,December 2020
"Gross GPA
Net NPA
Loan to Deposit Ratio
Cost to Income Ratio
ROE
ROA","4.5%
1.1%
83.5%
64.3%
15.7%
2.0%","3.6%
0.0%
82.6%
59.2%
10.9%
1.2%"
