GROUP,Column,Column
UNAUDITED,AUDITED,UNAUDITED
"30-Sep
2021
KShs '000'","31-Dec
2020
KShs '000'","30-Sep
2020
KShs '000'"
"22,845,064
(8,856,905)","27,848,575
(12,248,980)","19,738,586
(9,337,934)"
"13,988,159","15,599,595","10,400,652"
"3,433,343
(312,042)","4,170,303
(327,639)","3,044,914
(243,071)"
"3,121,301","3,842,664","2,801,843"
"17,109,460
2,451,970
299,160","19,442,259
3,870,331
597,119","13,202,495
3,108,681
254,938"
"19,860,590","23,909,709","16,566,114"
"(2,825,040)","(2,472,836)","(2,149,725)"
"1 7,035,550","2 1,436,873","14,416,389"
"(4,382,560)
(359,821)
(3,259,293)
(1,388,710)","(4,555,444)
(428,732)
(3,295,865)
(1,525,866)","(3,560,427)
(319,047)
(2,454,992)
(1,008,991)"
"(9,390,384)","(9,805,907)","(7,343,457)"
"7,645,166
450,285","11,630,966
(678,962)","7,072,932
(575,360)"
"8,095,451
(2,357,461)","10,952,004
(2,539,446)","6,497,572
(1,909,290)"
"5,737,990","8,412,558","4,588,282"
"(728,872)","596,385","606,833"
"5,009,118","9,008,943","5,195,115"
"5,447,184
290,806","8,073,855
338,703","4,357,298
230,984"
"5,737,990","8,412,558","4,588,282"
"4,702,526
306,592","8,498,802
510,141","4,774,376
420,739"
"5,009,118","9,008,943","5,195,115"
