31 December 2012:,"Profit or loss
strengthening/weakening of currency
(‘000)","equity net of tax
strengthening/weakening of currency
(‘000)"
USD (±2.5% movement),"( 8,683)","( 6,078)"
GBP (±2.5% movement),186,130
EUR (±2.5% movement),329,230
