GROUP,Column,Column
"UNAUDITED
30-Sep
2019
KShs '000'","AUDITED
31-Dec
2018
KShs '000'","UNAUDITED
30-Sep
2018
KShs '000'"
"18,091,451
1,615,205
51,989,467
174,111,284
12,757,446
16,256,234
24,443,205
4,834,574
-
8,583,933
3,143,907
1,877,717
230,291
535,494
1,954,603
-
3,925,028","14,867,139
764,460
33,675,193
166,736,729
13,145,126
10,853,371
28,158,101
4,535,205
-
6,724,561
3,136,312
1,735,882
246,271
126,609
1,929,345
-
1,887,745","15,775,511
583,813
34,111,223
163,327,426
10,471,248
11,448,407
31,941,007
4,485,139
-
6,288,782
3,146,219
1,232,078
251,187
884,497
1,075,491
-
4,573,278"
"324,349,839","288,522,049","289,595,306"
"10,779,375
635,076
236,229,016
96,508
-
5,478,814
8,796,999
4,715,580","5,647,101
177,736
213,139,370
130,130
-
4,797,580
8,246,775
5,508,909","12,359,752
-
209,040,852
259,286
-
6,126,366
7,154,933
4,873,869"
"266,731,368","237,647,601","239,815,058"
"413,405
18,803,912
31,652,494
820,277
(26,638)
(915,511)
3,841,201
(70,361)","413,405
18,805,359
26,931,401
820,277
(454,825)
(766,356)
2,190,131
(70,361)","413,405
18,805,359
26,560,886
801,637
(107,310)
(801,147)
1,430,624
(94,332)"
"54,518,779
3,099,692","47,869,031
3,005,417","47,009,122
2,771,126"
"57,618,471","50,874,448","49,780,248"
"324,349,839","288,522,049","289,595,306"
