"2010
KShs
5,478,824,847
6,095,811,170
50,257,348,920
20,787,432,263
1,115,093,937
1,734,367,046
59,174,050
139,594,697
299,808,134
-
914,698,425"
"86,882,153,489"
"1,393,755,221
68,208,428,320
346,275,667
940,007,309
2,143,250,130"
"73,031,716,647"
"2,870,245,300
3,690,214,995
4,605,636,550
142,330,963
34,475,342
26,316,369
1,463,821,402
527,212,930"
"13,360,253,851"
"490,182,991"
"13,850,436,842"
"86,882,153,489"
