"826,811","826,811","18,390,507)","19,217,318)"
"826,810","826,810","( 826,810)",-)
-,-,"( 2,068)","( 2,068)"
"1,653,621","1,653,621","17,561,629)","19,215,250)"
,"826,811","18,390,507)",
