"3,080,687",Column,-
"1,089,616",,-
"4,170,303","3,993,648",-
,"( 91,965)
( 221,950)",
"( 76,152)",,-
"( 251,487)",,-
"(327,639)","( 313,915)",-
"3,842,664","3,679,733",-
