"2016
KShs’000"
-
-
-
-
"111,896"
"1,679,971"
"19,675,872"
105
-
-
-
"3,954"
-
"71,375"
"29,456"
"21,572,629"
-
-
-
-
-
"11,337"
"66,677"
-
-
"78,014"
"392,362"
"17,331,510"
"3,770,743"
-
-
-
-
-
"21,494,615"
-
"21,494,615"
"21,572,629"
