2011
KShs
"2,880,245,300"
"3,773,237,119"
"6,609,634,053"
"13,263,116,472"
"( 10,746,998"
"(1,245,537,610"
"(1,122,911,360"
"10,883,920,504"
"337,500,000"
"23,050,924"
"360,550,924"
"11,244,471,428"
"48,032,609,200"
"12,046,222,600"
"60,078,831,800"
"57,250,845,000"
19.01%
18.12%
18.72%
