LATOT 000’shSK,"281,495,51","630,933,7","013,595","825,825,32",")455,626,7
(",")948,695
(",")543,708,3
(",")847,030,21
(","087,794,11","753,305,8","927,637,661","073,931,312","940,225,882","106,746,732","440,183,3"
NOITANIMILE 000’shSK,-,")946,64
(",-,")946,64
(","865,402",-,-,"865,402","919,751","819,751",-,-,")931,331,33(",")335,529
(",-
ADNAGU 000’shSK,-,"824,2",-,"824,2",")146,2(",)61(,-,")756,2(",")922
(",")771
(",-,-,"406,5","000,1",-
SUITIRUAM 000’shSK,-,-,"013,595","013,595",-,-,-,-,"013,595","013,595",-,-,"858,440,4","158,1",-
ADNAWR 000’shSK,"254,083,2","291,277",-,"446,251,3",")332,295,1
(",")727,461
(",")275,221
(",")235,978,1
(","211,372,1","772,878","912,311,91","222,508,12","743,234,33","765,816,82","875,840,1"
AINAZNAT 000’shSK,"350,841,1","433,514",-,"783,365,1",")317,518
(",")157,17
(",")978,762
(",")343,551,1(","440,804","726,082","052,403,51","736,085,41","630,196,22","255,382,91","834,071"
AYNEK 000’shSK,"776,560,21","137,591,6",-,"804,162,81",")535,024,5
(",")553,063
(",")498,614,3
(",")487,791,9
(","426,360,9","204,195,6","062,913,231","115,357,671","343,184,162","461,866,091","820,261,2"
