GROUP,Column,Column
"UNAUDITED
30-Jun
2018
KShs '000'","AUDITED
31-Dec
2017
KShs '000'","UNAUDITED
30-Jun
2017
KShs '000'"
"1 2,881,724
5 32,448
3 9,779,704
162,823,320
4 6,364,957
4 ,452,304
-
5 ,948,982
3 ,154,396
9 91,784
2 56,105
9 29,455
1 ,073,662
-
3 ,881,322","1 1,879,815
4 95,649
6 ,379,973
153,018,152
5 0,846,267
4 ,267,166
-
5 ,335,853
2 ,972,556
5 27,964
2 65,940
6 06,193
1 ,066,497
-
2 ,448,716","1 0,270,907
1 ,426,928
6 ,657,470
144,546,775
5 0,371,550
3 ,884,730
-
4 ,905,986
3 ,781,971
2 40,363
2 62,253
6 21,433
5 68,588
-
1 ,684,801"
"283,070,163","240,110,741","229,223,755"
"7 ,421,898
-
210,897,814
-
2 25,649
-
4 ,823,528
6 ,904,366
4 ,982,402","5 ,996,295
-
169,282,314
-
2 90,630
-
4 ,863,525
8 ,150,179
4 ,512,315","5 ,900,602
-
161,526,916
2 23,424
2 26,302
-
4 ,754,611
7 ,860,588
4 ,363,693"
"235,255,657","193,095,258","184,856,136"
"4 13,405
1 8,805,359
2 4,805,733
8 00,051
(175,166)
(768,551)
1 ,290,214
(86,105)","4 13,405
1 8,805,359
2 2,621,210
8 05,901
(125,292)
(278,028)
2 ,163,403
(86,105)","4 13,405
1 9,784,926
2 0,069,782
7 23,004
(70,236)
(159,393)
1 ,215,100
(46,744)"
"4 5,084,940
2 ,729,566","4 4,319,853
2 ,695,630","4 1,929,844
2 ,437,775"
"4 7,814,506","4 7,015,483","4 4,367,619"
"283,070,163","240,110,741","229,223,755"
