"2021
Frw’000"
"15,150,000))"
"6,249,832))"
"38,335,411))"
"59,735,243))"
"606,828))"
"( 2,943,460))"
"57,398,611))"
"4,433,435))"
"4,038,471))"
"8,471,906))"
"65,870,517))"
"317,436,863))"
18.08%)
20.75%)
