"2015
KShs’000"
"5,877,586"
"449,077"
"2,182,800"
"102,188,164"
"31,337,730"
"1,123,111"
"724,691"
"10,747"
"162,063"
"2,144"
"596,334"
"2,423,273"
"768,619"
"147,846,339"
"3,835,531"
"103,635,311"
"206,137"
"1,700,813"
"8,606,203"
"3,675,666"
"121,659,661"
"2,880,245"
"3,773,237"
"19,413,193"
"625,190"
"( 505,187)"
"26,186,678"
"147,846,339"
