"2010
KShs
6,611,358,551
(2,779,117,368 )"
"3,832,241,183"
"997,962,488
(51,440,440)"
"946,522,048"
"4,778,763,231"
"1,200,097,330"
"5,978,860,561"
"(1,196,757,024 )
(154,674,759 )
(602,781,046 )
(197,852,242 )"
"(2,152,065,071 )"
"3,826,795,490
(300,314,015 )"
"3,526,481,475
(1,001,913,927 )"
"2,524,567,548"
"1,478,280,843
-
7,575,250"
"1,485,856,093"
"4,010,423,641"
