2023,2022
Ushs’000,
"210,000,000",
"( 11,500,093)",
"198,499,907",
"( 3,875,160)",
"( 59,305,284)",
"( 480,265)",
"134,839,198",
"2,949,880",
"137,789,078",
"404,593,767",
"59,928,066",
-,
"9,160,245",
"473,682,078",
28.47%,
29.09%,
