Group,Column,Company,Column
2023,2022,2023,2022
KShs ‘000,,KShs ‘000,
"11,031,585",,-,
"(1,741,298)",,-,
"( 624,532)",,-,
"538,816",,-,
"3,327,619",,-,
"12,532,190",,-,
