5,SHARE CAPITAL,Column,Column
,,1997,1996
,,Shs'OOO,Shs'OOO
,"Authorised, issued and fully paid",,
,"60,000,000 ordinary shares of Shs 5each",,
,"(1996:40,000,000 shares)","300,000","200,000"
