2018,Column,2017,Column
,Company,"Group
KShs’000
530,244
143,283
238,181
97,156",Company
,KShs’000,,KShs’000
,"482,106",,"530,244"
,"191,973",,"66,935"
,"271,596",,"274,847"
,"36,510",,"17,761"
,"982,185","1,008,864","889,787"
