7102,LATOT,"000
shSK","025,2","089,2","013,2","095,2",-,-,-,"004,01"
,GNITTIS ECNAWOLLA,"000
shSK",048,007,036,019,-,-,-,"080,3"
,SEEF,"000
shSK","086,1","082,2","086,1","086,1",-,-,-,"023,7"
8102,LATOT,"000
shSK","028,2","065,1","066,2","066,2","062,1",-,-,"069,01"
,GNITTIS ECNAWOLLA,"000
shSK",048,024,089,089,007,-,-,"029,3"
,SEEF,"000
shSK","089,1","041,1","086,1","086,1",065,-,-,"040,7"
,YROGETAC,,"evitucexE-noN
namriahC",")deriteR(
namriahC",evitucexE-noN,evitucexE-noN,evitucexE-noN,evitucexE-noN,evitucexE-noN,
,EMAN,,"augubM
treboR","anuiK
igugN","egorojN
ycuL","edneteW
amisoC","aniaM
evetS","*regurK
suiraM","*swuoG
ydnA",SLATOT
