Column,GROUP,Column
"2013
KShs’000
595,134
3,637
-
813,209
6,106
3,503",,"2013
KShs’000
563,866
3,637
60
813,209
-
3,503"
"1,421,589","906,894","1,384,275"
"182,813
242,033
323,352
29,173
27,522
406,611","204,267
182,202
247,358
7,209
67,768
379,167","169,971
242,033
334,813
23,116
27,522
208,424"
"1,211,504","1,087,971","1,005,879"
"2,633,093","1,994,865","2,390,154"
"97,627
2,554
736,144
1,239,735","97,627
2,554
207,212
1,147,418","97,627
2,554
739,606
1,065,116"
"2,076,060","1,454,811","1,904,903"
"13,022","16,825","13,022"
"-
544,011","28,363
494,866","-
472,229"
"544,011","523,229","472,229"
"2,633,093","1,994,865","2,390,154"
