Group,Column,Company
"2014
KShs’000
382,752
232,553
136,091
48,665
550
45,122
75,188
42,880
134,699",,"2014
KShs’000
374,031
225,814
135,928
45,512
550
44,407
69,373
23,041
108,293"
"1,098,500","1,020,295","1,026,949"
"667,502
112,012
318,986","597,614
112,275
310,406","657,638
105,787
263,524"
"1,098,500","1,020,295","1,026,949"
"738
16,576","313
15,525","229
16,439"
