Group,Company
"2022
KShs’000","2022
KShs’000"
"846,571","841,939"
"333,462","333,789"
"67,611","65,915"
"39,606","39,606"
"1,287,250","1,281,249"
"920,782","914,781"
"366,468","366,468"
"1,287,250","1,281,249"
