Group,Company
"2022
KShs’000","2022
KShs’000"
"1,079","1,080"
"763,096","761,088"
"130,709","124,363"
"204,781","243,596"
"1,098,586","1,129,047"
"481,172","479,270"
"239,755","239,833"
"118,778","118,778"
"92,552","86,100"
"58,629","58,629"
"29,132","29,132"
"16,073","16,072"
"14,505","14,505"
"3,575","11,509"
"10,584","10,584"
"6,711","3,644"
"6,582","6,582"
"5,668","5,669"
"5,533","4,640"
"9,175","43,710"
390,390
(228),-
"1,098,586","1,129,047"
