Group,Company
"2023
KShs’000","2023
KShs’000"
"782,945","782,946"
"158,626","158,626"
"300,468","295,092"
"1,242,039","1,236,664"
"464,516","464,516"
"244,868","244,868"
"188,166","188,166"
"85,194","85,194"
"59,357","59,357"
"38,519","38,519"
"16,979","16,979"
"12,339","12,339"
"29,429","29,429"
"9,420","9,420"
"(5,102)","(8,528)"
"7,698","7,698"
"30,725","30,725"
"8,374","8,374"
"3,709","3,709"
"4,953","4,953"
"22,787","22,787"
"19,718","17,769"
390,390
-,-
"1,242,039","1,236,664"
