Key audit matter,How our audit addressed the key audit matter
Expected credit losses on trade receivables,
"See notes 1 (n) 2, 22 and 37 to the consolidated and separate financial statements",
"As disclosed in Note 22(a) , as at 31 December 2022, the Group
and the Company had an allowance for expected credit losses on
financial assets at amortised cost of Kshs 1.6 billion and Kshs 0.8
billion respectively (2021: Kshs 3.3 billion) .
The expected credit losses are based on a forward-looking
approach that recognises impairment loss allowances in
accordance with IFRS 9 Financial Instruments. The estimation of
expected credit losses requires the Group and the Company to
make significant judgements in the consideration of the following
variables:
• Determining the historical credit loss;
• Determining the period over which the observed historical
loss rates are appropriate; and
• Adjusting the historical loss rates with forward looking
macro-economic factors.
Refer to note 2 of the consolidated and separate financial
statements for critical accounting judgements and key sources
of estimation uncertainty. Also refer to notes 1(n), 22 and 37 (ii)
details on the estimated expected credit loss disclosures.","Our audit procedures included, but were not limited to:
Reviewing the accounting policies for compliance with IFRS 9
requirements.
• Reviewing the ECL models including whether the
assumptions applied, and the functioning and application of
the models were in accordance with IFRS 9 requirements.
• Testing the design, implementation and operating
effectiveness of key controls across the processes relevant to
the expected loss calculations and data accuracy
• Assessing whether forecasted macroeconomic variables
were appropriate.
• Assessing whether the period over which the observed
historical loss rates was appropriate in developing the
expected loss rates.
• Testing the data used in the ECL calculation for accuracy
and completeness.
• Evaluating completeness of the Group and the Company’s
disclosures in respect of the judgement and assumptions
used in the valuation are in line with IFRS 9 Financial
Instruments"
