2018,Column,2018,Column
Shs’million,,Shs’million,
110,,43,
114,,-,
,"(121)
(27)",,"(88)
-"
(231),,78,
73,,86,
(158),,164,
66,,207,
(6),,(5),
(544),,-,
-,,-,
