2017,Column,2017
Shs’million,,Shs’million
533,"534
881
21,960",528
"2,668",,"1,004"
"18,477",,"8,809"
"21,678","23,375","10,341"
,"-
(276)
(10,504)",
-,,-
"(1,048)",,(497)
"(8,700)",,"(5,940)"
"(9,748)","(10,780)","(6,437)"
"11,930","12,595","3,904"
