"Restructuring,
site restoration
and litigation
Shs’million","Service
gratuity and
holiday pay
Shs’million","Long service
awards
Shs’million","2010
Total
Shs’million","2009
Total
Shs’million"
"62
3
(1)","628
89
(82)","93
11
(13)","783
103
(96)","631
266
(114)"
"64
(57)","635
(204)","91
-","790
(261)","783
(202)"
7,431,91,529,581
"56
2
(1)","500
57
(44)","93
10
(13)","649
69
(58)","577
165
(93)"
"57
(57)","513
(90)","90
-","660
(147)","649
(149)"
-,423,90,513,500
