GROUP,Column,COMPANY,Column
2014,2013,2014,2013
Shs’million,Shs’million,Shs’million,Shs’million
"19,394",,"9,056",
"3,589",,"2,330",
"22,983",,"11,386",
"(6,375)",,"(4,785)",
"(1,891)",,"(1,636)",
"(8,266)",,"(6,421)",
"14,717",,"4,965",
