2017,Column,2017
Shs’million,,Shs’million
,"3,002
(767)",
"2,373",,"1,401"
(475),,(272)
,"2,235
1,854
1,582
189
471",
"1,898",,"1,129"
"2,227",,547
876,,731
421,,421
471,,471
,"6,331",
"5,893",,"3,299"
