As previously reported,Column,Restated
KShs,,KShs
"85,978,670,508","150,518,837","86,129,189,345"
"18,580,547,384","(2,062,807,129)","16,517,740,255"
"104,559,217,892","(1,912,288,292)","102,646,929,600"
"20,088,627,464","(15,959,130)","20,072,668,334"
"19,383,820,589","(2,331,759,947)","17,052,060,642"
"70,377,568,717","435,430,785","70,812,999,502"
"109,850,016,770","(1,912,288,292)","107,937,728,478"
As previously reported,Prior year adjustment,Restated
"97,186,140,519","(36,693,469)","97,149,447,050"
"19,431,356,105","(2,015,465,433)","17,415,890,672"
"116,617,496,624","(2,052,158,902)","114,565,337,722"
"19,803,685,014","(79,096,218)","19,724,588,796"
"23,614,175,327","(2,331,759,947)","21,282,415,380"
"74,553,065,574","358,697,263","74,911,762,837"
"117,970,925,915","(2,052,158,902)","115,918,767,013"
