2023,2022
KShs,KShs
"1,214,433,342","1,722,464,722"
"3,784,716,638","3,945,065,494"
"2,039,900,000","2,236,592,730"
"306,052,125","194,442,101"
"7,345,102,105","8,133,986,099"
