Column,-,-,"7,102,783",-,Column
,-,-,"(35,766)","28,257",
,-,-,"7,067,017","28,258",
,-,-,-,-,
,-,-,-,-,-
At 30 June 2014,"363,466","512,289","47,394,969","11,887,512","60,158,236"
