2014,2013
Kshs’000,Kshs’000
"365,041","360,368"
-,"4,673"
"365,041","365,041"
"(358,131)","(250,976)"
"(3,925)","(107,155)"
"(362,056)","(358,131)"
"2,985","6,910"
