2023,"2022
Restated"
KShs,KShs
"3,705,870,291","3,322,835,468"
"1,261,351,866","1,457,431,638"
"25,958,873",-
"1,175,351,838","921,272,193"
"508,428,162","71,011,105"
"(18,777,604)","2,625,575"
"80,885,390","56,830,542"
"67,657,733","60,655,087"
"83,286,320","120,002,748"
"159,063,403","147,501,118"
"12,212,718","32,826,145"
"53,704,227","80,839,656"
"44,368,736","42,550,809"
"91,062,337","52,247,219"
"885,575,021","537,928"
"91,632,684","60,180,979"
"14,377,224","12,698,384"
"12,226,480","13,545,973"
"3,027,732,573",-
"7,737,931","12,028,821"
"6,360,000","6,372,000"
"1,705,492","1,284,959"
"7,336,000","6,100,000"
"9,540,563","3,667,172"
"5,794,591","5,581,150"
"11,320,442,848","6,490,626,668"
