Underwritten Amount USD,Drawn-down USD
"58,333,333","57,950,846"
"58,333,333","57,950,846"
"58,333,333","57,950,846"
"58,333,333","57,950,846"
"58,333,333","57,950,846"
"58,333,333","57,950,846"
"350,000,000","347,705,076"
