2014,"2013
(Restated)"
Kshs’000,Kshs’000
"10,222,945","8,111,117"
"2,201,488","2,220,770"
"89,349","7,502"
"3,925","107,155"
"40,367",-
"(8,872)","(16,319)"
"(156,905)","(366,723)"
-,"240,677"
"12,392,297","10,304,179"
"(315,940)","(102,456)"
"(1,574,944)","(1,354,315)"
"1,221,863","149,836"
"(3,766)","13,325"
"(137,508)","(62,328)"
"11,582,002","8,948,241"
"5,938,961","1,982,203"
"5,143,892","2,336,745"
"11,082,853","4,318,948"
