"Name of the
MDA/Donor
Transferring the
funds",Column,Column,Column,Where Recorded/recognised,Column,Column,Column,Column,Column
,"Date received
as per bank
statement","Nature:
Recur-rent/
Development/
Others","Total Amount -
KSHS","Statement
of Financial
Performance",Capital Fund,"Deferred
Income",Receivables,"Others - must be
specific","Total Trans-fers
dur-ing the Year"
N/A,,N/A,,,,,,,
