Trademarks,"83,350,000",-,-,"83,350,000"
Software,"14,681,069","1,837,762","(1,287,133)","15,231,698"
Work in progress,"67,335,862","21,065,208",-,"88,401,070"
,"165,366,931","22,902,970","(1,287,133)","186,982,768"
