Trade payables,"703,792,858","629,123,200","8,518,648","7,552,790"
Accruals and other payables,"150,264,866","132,895,582","9,902,977","5,446,410"
,"854,057,724","762,018,782","18,421,625","12,999,200"
,"854,057,724","762,018,782","31,703,152","12,999,200"
