2016
Shs’000
"911,917"
"(196,477)"
"(49,146)"
"666,294"
"(279,518)"
"(192,862)"
"1,521"
-
-
"(470,859)"
"(75,707)"
"(40,765)"
"(173,545)"
"(290,017)"
"(94,582)"
"1,192,705"
"(94,582)"
"4,236"
"1,102,359"
