2018
Shs’000
"1,293,695"
"262,100"
"30,678"
"7,063"
-
"87,131"
"3,327"
"108,110"
"(2,993)"
"(5,219)"
"(7,800)"
"(368,006)"
"(372,739)"
"(1,151,726)"
"(116,379)"
